X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,Y
23.38,21.79,15.87,20.57,19.64,47.45,22.61,19.46,32.56,157.12,272.44
18.61,17.33,13.92,19.55,14.69,46.69,24.74,16.09,28.61,151.27,224.02
12.58,18.02,18.68,16.63,21.65,53.35,23.96,9.02,23.86,169.45,216.75
25.35,25.17,20.57,16.29,18.83,54.73,19.84,20.14,38.22,172.38,287.01
17.13,23.52,21.47,21.01,19.18,44.59,16.58,13.08,27.61,141.35,252.95
21.18,15.64,17.67,22.04,14.88,45.87,21.96,17.18,27.72,148.2,244.28
26.33,14.72,19.12,19.64,17.96,49.85,18.9,20.42,28.7,162.51,287.46
25.11,19.06,19.41,27.65,13.05,49.53,16.98,20.04,35.14,156.66,269.63
18.72,27.15,24.02,22.62,17.6,52.61,22.21,15.89,30.61,165.14,278.44
19.14,18.42,17.88,22.88,17.15,59.37,22.44,15.05,29.48,187.69,256.36
26.27,20.33,17.75,19.26,14.3,47.96,16.56,21.78,33.63,152.35,267.28
26.59,24.98,20.06,19.24,18.94,44.04,19.16,21.53,33.75,142.93,311.72
21.64,21.06,26.89,27.13,24.86,48.86,20.23,17.41,33.06,151.16,305.58
19.99,24.71,17.24,22.6,19.26,46.97,21.32,16.01,28.83,148.41,269.09
21.61,15.66,19.67,18.91,20.81,44.66,17.24,16.89,33.5,142.93,279.66
17.92,19.64,24.13,20.63,19.04,40.76,14.84,14.39,28.48,134.75,241.13
15.5,23.4,16.31,16.86,16.85,54.92,27.79,12.61,24.74,175.14,228.29
18.34,11.87,9.32,21.97,22.37,56.6,24.78,14.82,25.09,180.45,237.25
22.0,20.75,19.89,23.31,18.23,52.77,13.65,16.94,40.65,171.07,284.28
20.29,23.29,22.7,16.45,21.31,48.02,25.21,15.38,26.55,154.4,272.23
12.31,17.86,20.88,21.62,22.32,40.71,18.94,10.51,25.98,134.79,215.1
25.47,15.47,25.52,18.02,17.81,54.9,21.03,19.62,32.73,173.18,278.32
25.75,20.8,20.51,21.76,16.94,51.46,21.4,20.67,33.55,162.34,294.28
24.53,22.11,21.26,21.85,28.83,59.12,24.01,20.62,40.01,188.83,303.88
22.63,17.12,22.64,22.22,20.81,44.57,13.32,18.34,31.11,150.16,277.11
20.89,21.15,24.05,22.71,20.92,53.59,18.23,15.72,35.44,171.83,274.12
21.33,25.84,23.71,13.43,17.4,40.17,18.7,17.3,34.01,133.32,275.38
25.24,22.54,23.85,18.14,14.5,47.59,20.11,19.91,34.13,149.17,299.35
20.18,19.32,25.61,17.98,21.95,56.94,29.44,16.4,27.07,179.32,290.67
16.51,20.53,28.43,20.46,21.14,60.29,23.23,12.81,25.75,188.55,266.88
19.78,25.11,16.97,20.35,22.72,48.26,10.45,16.07,30.37,156.47,277.97
14.03,17.63,28.81,25.49,17.41,66.85,25.0,11.75,26.07,210.37,257.91
20.03,18.45,21.68,18.79,24.39,62.06,25.35,16.21,30.26,196.66,281.1
17.6,22.74,23.63,16.79,19.44,52.4,20.15,13.69,25.0,165.82,253.06
19.78,19.02,13.71,18.41,19.1,50.45,23.37,16.13,30.86,160.73,242.05
29.64,20.31,12.94,26.55,28.22,61.13,19.3,23.48,36.02,194.27,330.05
21.24,17.39,19.52,17.58,18.31,55.84,21.97,17.52,28.26,178.92,259.03
21.98,23.47,15.67,20.21,18.23,48.74,18.06,17.99,35.09,160.04,255.64
14.39,17.37,24.59,15.08,17.54,48.13,24.08,11.54,24.79,155.52,241.82
18.41,22.1,22.36,18.58,21.27,47.31,16.27,13.6,34.22,148.99,269.25
23.72,21.18,20.71,22.57,25.14,51.37,28.01,19.46,36.81,166.33,297.92
23.59,25.37,17.36,24.84,17.63,54.97,20.39,19.91,30.56,174.41,299.94
21.29,17.96,24.5,20.47,18.26,48.77,21.99,16.16,30.33,155.42,260.99
28.07,17.11,22.98,29.31,19.94,41.35,18.91,22.52,38.62,134.27,325.68
15.28,21.71,20.74,14.37,20.22,47.15,19.12,11.76,22.4,151.99,243.11
22.49,22.76,19.27,21.57,22.48,42.4,19.61,16.74,30.51,137.14,282.94
15.75,14.14,17.28,17.42,13.68,49.42,21.03,12.2,25.67,157.9,225.45
23.35,22.96,24.22,15.18,24.03,45.89,14.51,17.74,30.95,147.42,293.63
9.3,22.36,14.27,17.6,17.21,47.26,20.61,7.48,18.66,148.72,204.38
16.34,14.07,20.61,27.7,24.6,49.42,23.27,12.51,26.22,158.19,231.65
22.46,24.37,22.12,29.03,24.33,55.3,28.64,18.16,37.3,178.36,292.85
20.47,17.8,21.79,22.74,19.23,55.9,22.06,16.14,32.23,176.62,257.11
24.07,18.47,14.49,20.27,18.79,43.32,18.48,18.92,31.29,138.34,247.45
18.45,20.14,20.4,13.67,21.18,45.07,16.85,14.36,31.25,147.56,257.13
21.25,16.71,13.99,24.52,14.7,50.56,18.89,16.83,31.1,161.66,276.18
26.19,20.04,15.49,19.83,19.65,51.32,15.65,20.62,35.47,164.28,270.84
21.07,17.92,18.86,25.77,24.83,53.56,19.47,16.49,30.59,168.74,282.52
12.9,17.7,17.91,22.47,19.0,49.65,16.48,9.85,17.51,157.97,214.04
18.74,17.19,17.2,25.76,24.37,44.23,10.8,15.44,31.91,143.85,244.06
18.02,23.76,22.15,18.35,23.43,45.34,18.38,14.3,26.41,146.16,252.36
17.06,20.64,16.81,20.53,22.29,37.99,14.88,14.45,26.97,126.33,240.23
20.43,23.31,20.83,12.75,24.24,45.74,19.26,15.62,28.39,148.07,247.24
16.32,21.38,17.98,21.85,14.72,56.58,24.53,13.39,29.2,178.41,249.25
26.28,25.86,17.03,18.77,19.13,44.16,13.51,22.05,39.45,142.83,285.79
20.4,16.96,22.19,19.25,26.43,53.56,16.97,16.75,27.0,173.31,262.49
22.82,17.34,17.25,22.44,14.81,51.49,24.77,18.45,34.52,160.65,257.69
21.73,26.23,19.25,26.48,21.99,41.9,14.53,17.06,32.07,139.48,292.68
17.48,18.57,17.1,18.4,23.82,45.26,12.31,13.88,27.52,148.18,235.27
20.82,11.67,21.94,22.32,18.34,50.79,24.58,16.49,25.45,162.62,254.45
13.23,14.07,10.85,21.89,15.59,51.81,29.58,11.0,16.99,167.78,195.62
21.54,19.15,22.56,22.55,18.1,51.98,12.91,17.52,25.97,167.44,273.26
20.87,20.13,22.52,16.38,14.78,51.39,16.89,16.48,30.7,165.45,255.13
27.39,19.91,24.6,23.27,17.38,49.79,22.53,21.74,35.17,161.02,303.62
24.98,19.55,21.75,19.8,26.85,45.43,19.49,19.27,37.87,149.2,287.61
16.46,17.02,19.13,19.11,16.19,59.34,26.54,14.25,32.04,190.39,235.55
17.01,21.56,26.63,23.5,16.08,46.36,18.3,12.52,28.17,146.74,256.05
26.1,22.85,25.83,19.41,18.35,49.58,21.12,20.46,39.32,160.91,305.27
15.8,20.9,22.09,18.2,16.42,48.81,14.89,13.17,31.29,157.76,223.07
19.44,15.36,17.99,16.22,25.37,48.72,15.4,14.65,29.23,156.53,245.45
20.83,22.75,19.87,27.08,19.04,49.31,17.95,16.93,29.86,157.85,265.24
26.82,22.32,25.84,16.09,17.99,49.68,24.75,21.87,34.78,157.54,307.3
15.74,20.96,19.09,21.63,21.22,56.76,21.43,13.7,22.74,181.42,255.02
16.68,19.65,22.52,23.6,12.88,49.92,21.5,12.98,27.48,160.19,251.88
19.33,15.78,19.31,18.15,23.03,49.18,18.47,15.48,29.23,156.43,228.87
19.1,19.24,15.82,18.2,20.52,52.6,23.49,15.66,31.03,170.86,241.0
14.93,25.05,19.03,18.15,25.0,40.14,13.68,11.3,29.22,131.24,221.82
20.73,19.32,21.6,25.25,16.87,49.48,17.69,16.13,31.89,152.5,268.15
21.9,15.93,10.66,25.16,16.56,47.54,18.86,17.41,30.01,152.37,241.11
19.98,14.04,18.07,23.24,21.36,47.12,26.76,15.5,34.01,152.5,238.37
18.29,21.71,23.01,21.12,23.34,49.5,21.4,14.39,30.55,161.34,273.24
20.37,25.27,20.3,21.6,17.99,52.5,21.93,15.99,30.16,163.79,279.41
19.39,18.05,14.12,21.69,16.58,53.45,20.36,15.22,32.15,175.8,247.27
24.33,15.91,21.71,23.97,19.22,53.04,22.43,18.86,33.11,170.94,285.52
17.48,16.45,20.75,20.24,14.14,57.85,29.21,13.53,33.06,181.03,243.41
18.45,13.33,24.12,19.28,18.82,51.98,15.31,14.71,27.3,168.27,251.94
26.19,16.91,18.64,23.43,13.68,57.93,20.2,20.7,36.6,185.39,270.9
23.73,26.03,22.51,25.64,21.55,52.19,14.99,18.42,30.39,170.4,294.37
18.53,13.75,21.28,21.06,20.19,54.2,16.78,15.16,28.86,172.95,228.09
13.87,20.23,18.09,17.25,16.89,63.18,22.44,10.83,24.84,199.76,226.36
17.47,17.61,21.55,28.07,18.63,51.37,23.44,14.06,23.97,166.53,258.08
16.56,15.1,13.68,18.02,22.81,48.76,13.5,12.97,28.6,152.94,230.52
22.77,15.23,16.43,20.6,13.01,55.45,21.62,17.54,29.72,172.32,252.78
14.4,19.06,22.98,19.8,16.43,57.26,18.82,11.45,28.7,179.18,228.84
19.84,18.42,20.51,10.73,23.14,45.47,23.27,15.32,31.05,144.93,254.86
22.75,21.29,17.95,24.57,24.99,49.24,22.49,18.17,31.17,160.96,293.1
20.1,15.6,28.66,15.1,10.78,41.71,21.58,16.89,30.51,138.35,254.89
22.48,25.03,15.82,9.92,20.26,43.77,20.74,18.93,30.73,143.54,264.87
19.93,21.98,14.02,22.25,27.29,53.71,22.47,16.74,33.29,172.75,261.21
18.33,18.27,23.29,17.73,13.53,44.86,17.37,15.46,31.11,149.29,248.37
17.97,15.6,19.96,27.27,22.16,57.87,17.61,13.37,29.31,182.17,252.8
20.47,20.37,17.54,13.54,20.23,52.52,17.8,15.95,33.4,167.96,251.06
21.12,20.62,17.63,24.65,20.56,45.46,15.95,16.35,33.87,140.49,248.45
20.7,19.73,13.45,9.55,23.53,52.22,18.39,17.3,31.76,165.87,257.63
23.41,19.27,26.26,21.8,20.42,50.46,17.27,18.81,32.04,159.02,299.92
19.17,23.75,22.66,16.35,18.45,46.23,19.72,14.67,22.41,149.29,258.08
18.39,16.14,19.13,17.44,22.0,46.96,24.02,14.86,30.79,148.72,240.54
17.45,21.65,18.82,23.08,16.14,44.96,23.33,13.73,26.73,145.57,261.77
23.93,22.81,21.72,11.61,19.61,44.12,19.59,18.32,38.34,144.49,283.66
15.16,24.58,23.07,21.65,18.66,50.05,12.26,12.31,27.61,160.37,259.96
29.81,25.55,21.48,16.87,18.36,41.17,16.23,24.84,38.08,132.76,309.44
26.34,29.34,17.05,27.35,22.39,43.3,14.77,21.03,34.15,143.73,309.89
19.17,24.82,16.43,20.28,13.13,52.96,19.59,15.25,31.11,166.9,251.91
23.21,23.31,15.07,23.1,25.61,47.87,12.52,18.24,32.79,152.86,275.96
16.4,22.83,17.75,23.63,22.12,47.06,19.1,12.69,24.68,150.25,235.44
19.27,18.98,20.97,30.61,19.86,42.55,22.39,15.63,31.21,140.61,261.71
21.83,19.26,18.58,23.76,24.31,46.66,20.74,17.13,34.39,146.22,262.49
10.81,19.88,19.42,28.04,22.51,42.91,15.73,8.25,21.25,137.14,217.02
16.97,18.82,27.09,21.36,13.89,53.95,26.32,14.39,20.46,172.6,250.62
17.95,18.1,20.81,15.85,21.75,51.44,23.15,13.41,25.37,164.08,267.57
13.88,17.73,18.22,14.26,17.14,46.58,12.93,11.43,24.91,150.15,221.38
26.31,18.96,26.49,26.01,24.29,44.02,20.76,19.98,35.68,144.09,294.7
18.83,15.18,20.62,17.45,20.01,52.66,23.15,14.69,25.42,167.01,253.22
8.43,19.63,21.74,20.54,17.97,47.17,16.86,6.58,14.71,154.92,195.75
26.33,20.9,20.66,22.88,22.03,47.47,15.74,20.66,39.38,151.42,279.78
26.72,18.15,16.7,13.72,19.29,49.23,20.4,21.41,36.22,158.19,272.29
27.37,18.1,15.08,20.62,18.49,52.31,21.49,20.67,36.52,170.47,277.27
19.04,20.54,17.0,12.7,22.99,49.21,18.39,14.7,34.07,157.04,265.33
18.11,12.88,19.77,18.16,14.42,49.45,18.42,14.43,28.07,159.44,221.08
19.82,18.18,20.58,20.59,23.07,50.59,15.11,14.68,29.12,162.19,265.92
24.99,20.2,21.76,21.19,17.66,57.67,24.98,20.04,32.97,181.86,294.18
20.84,23.14,16.07,18.18,26.91,46.46,21.76,16.46,32.85,147.38,268.85
17.11,16.13,19.63,22.56,15.85,55.65,23.88,13.2,21.33,175.82,258.48
20.46,15.82,20.9,13.2,15.46,42.75,16.02,16.66,31.96,138.1,249.9
26.27,27.65,15.1,17.37,18.71,41.72,21.97,20.88,33.6,138.71,288.89
27.98,22.33,20.2,21.67,19.06,43.16,16.66,22.4,41.28,139.21,310.97
11.81,21.74,12.7,18.6,22.16,53.09,20.95,9.15,21.1,171.82,199.16
24.17,21.87,20.07,22.23,23.07,42.51,14.69,19.17,31.08,139.33,276.97
19.8,26.77,17.33,19.72,22.14,55.29,28.8,15.84,27.55,177.25,280.07
16.05,17.25,23.03,25.61,24.33,52.35,20.73,12.73,19.71,166.83,231.46
20.25,16.1,15.28,20.67,21.65,59.15,26.21,16.25,31.16,186.3,249.56
24.69,27.48,17.28,14.92,17.92,48.59,17.64,19.54,35.86,158.28,295.91
11.42,22.06,13.9,23.22,14.34,50.33,23.69,9.81,23.54,161.11,207.2
16.73,17.0,16.11,23.43,23.65,45.91,15.55,12.93,24.77,150.27,249.07
21.35,26.5,15.29,18.22,21.08,48.94,23.82,17.53,31.83,156.76,256.9
19.96,15.2,24.04,12.9,13.2,48.38,18.26,15.52,29.72,155.03,237.85
16.94,14.72,23.89,15.26,14.61,42.96,22.09,14.16,25.06,138.19,222.78
20.45,21.42,23.44,17.51,17.29,43.53,18.92,16.01,33.7,140.51,266.93
15.67,19.94,17.8,19.75,23.47,45.97,19.28,13.33,21.57,154.77,259.03
16.9,17.46,14.05,21.65,19.9,47.29,14.82,12.24,25.41,151.64,241.01
20.55,22.7,20.29,15.21,23.35,38.87,19.48,16.11,32.33,129.14,254.36
21.59,21.56,20.95,27.44,19.0,50.3,20.07,16.21,28.41,161.36,274.18
21.89,18.94,23.76,17.94,19.05,47.77,20.06,18.12,34.93,152.94,274.88
21.07,18.71,17.96,20.86,20.0,60.51,25.59,16.37,29.05,188.44,264.24
19.65,21.66,19.82,18.54,18.17,57.1,25.71,15.87,29.91,176.29,263.94
19.06,24.74,20.74,23.02,22.71,56.02,20.15,14.56,33.01,176.63,284.14
19.23,22.37,14.67,10.97,22.31,50.2,19.56,16.01,28.07,160.53,245.21
22.54,21.84,17.5,17.42,16.61,42.87,20.68,18.72,30.78,138.97,253.25
25.36,11.85,16.64,22.55,16.4,46.27,17.46,20.39,31.99,147.91,256.69
26.94,17.51,20.79,11.25,27.13,51.63,24.49,20.64,41.88,162.09,277.45
18.87,18.28,21.82,16.56,23.04,53.57,19.93,15.75,28.01,171.88,286.0
19.73,18.17,15.5,24.18,18.75,46.77,22.37,15.01,24.07,149.66,246.09
20.51,22.21,22.16,21.36,20.08,49.48,16.11,16.42,30.6,155.82,279.75
20.53,24.52,26.9,16.34,22.66,47.91,17.56,17.27,31.72,153.13,265.72
15.93,24.13,19.37,16.35,20.2,47.52,15.04,12.54,28.32,151.61,232.27
22.81,13.65,21.29,17.9,17.24,51.0,22.79,18.39,31.61,161.87,258.21
28.07,20.42,23.79,22.81,24.15,54.08,28.1,22.29,35.69,170.58,319.3
11.53,23.3,18.87,19.73,22.02,57.91,21.25,9.67,23.04,184.77,216.61
23.74,17.11,23.55,20.91,15.88,54.79,30.57,19.25,39.12,172.27,294.96
15.17,19.83,22.58,22.98,25.3,51.6,22.57,12.24,25.39,164.66,225.99
24.39,18.06,19.96,23.91,14.22,49.59,15.63,20.09,31.7,157.06,289.63
21.83,18.32,15.7,20.79,20.8,48.0,15.94,17.99,28.56,154.02,269.51
26.72,22.37,24.23,21.95,24.52,57.03,30.62,21.87,35.98,180.21,323.94
23.18,27.69,16.0,20.65,17.6,44.12,12.73,18.94,32.31,147.12,266.16
19.68,21.82,17.24,23.53,23.27,55.77,22.42,16.26,30.42,175.07,271.46
14.64,21.95,10.42,22.07,21.82,49.16,21.31,11.49,26.99,155.88,217.8
20.55,16.17,27.28,21.45,20.4,58.92,25.03,15.6,33.84,193.02,287.77
23.12,30.68,19.75,11.61,22.7,51.85,21.11,18.57,33.48,167.09,300.09
21.95,18.76,18.88,23.93,17.58,46.84,17.96,17.61,30.27,153.14,271.63
17.34,8.71,17.67,25.27,23.71,50.5,21.38,14.4,31.77,162.44,222.38
15.18,19.2,17.89,19.87,12.45,51.93,23.22,12.16,24.48,163.31,222.33
20.69,16.65,26.52,27.14,21.84,54.37,19.48,15.45,28.08,175.46,282.66
23.22,13.81,18.6,16.2,20.21,52.05,23.98,18.19,29.81,165.8,253.49
25.12,18.9,23.77,20.69,25.87,51.92,21.39,20.52,35.99,167.84,301.56
18.14,24.91,18.07,19.41,18.11,56.41,23.87,14.45,34.6,181.73,247.59
17.85,23.24,23.13,12.89,25.4,49.71,18.36,14.82,26.24,158.72,272.75
24.1,19.87,24.06,21.88,25.38,53.98,20.97,19.64,38.12,171.52,307.73
19.29,19.6,20.6,23.99,18.26,38.06,11.77,14.74,28.95,121.62,250.38
22.94,13.24,18.26,26.41,22.27,55.07,26.5,18.85,32.4,171.0,256.77
20.87,22.25,21.98,16.96,25.75,53.15,21.71,17.83,32.04,169.58,253.02
14.62,20.1,23.71,20.29,13.28,50.28,20.8,11.14,20.24,164.08,231.81
19.07,24.25,21.65,13.92,19.87,49.72,25.0,15.49,32.15,162.26,252.73
25.08,23.86,21.45,23.39,18.4,45.74,18.5,19.82,28.27,150.49,294.54
25.22,23.78,18.34,23.5,16.37,49.0,17.77,20.39,32.02,155.08,281.11
14.68,22.64,19.83,26.13,19.1,36.91,14.1,11.05,28.91,120.09,218.92
18.91,18.84,19.08,13.28,17.56,47.95,18.41,13.83,33.51,152.79,242.4
21.6,20.9,11.73,20.08,23.0,51.71,18.9,17.34,31.18,164.85,262.91
22.89,25.12,19.09,20.64,16.75,44.91,16.71,18.66,32.17,141.12,284.71
23.4,13.9,19.31,21.98,17.41,46.73,18.51,18.88,29.38,152.14,273.63
19.34,21.26,18.3,22.82,18.81,58.75,19.4,14.81,34.39,185.43,259.42
8.69,19.0,25.41,19.76,27.39,56.53,21.58,7.06,20.57,175.88,217.73
16.59,18.7,17.84,20.38,23.94,57.77,24.72,14.21,26.66,180.14,250.59
23.79,24.4,19.77,17.73,20.58,60.35,29.26,19.57,35.49,191.04,286.86
16.71,21.73,14.88,17.41,17.02,55.29,21.93,13.77,25.99,174.51,239.26
19.23,21.96,25.25,21.01,19.56,47.97,23.21,15.58,24.6,152.93,268.68
17.67,28.13,27.19,21.14,22.27,42.73,16.19,14.43,28.96,139.02,296.25
15.53,18.43,25.33,18.09,18.92,48.9,23.78,13.21,28.75,155.17,257.55
15.41,14.54,22.45,19.93,18.1,52.36,26.53,11.76,18.8,168.95,220.97
24.05,25.48,20.19,20.28,20.43,54.3,20.97,19.53,31.72,174.44,296.85
17.59,18.41,19.08,16.76,16.77,62.79,24.63,13.9,32.32,195.97,231.0
20.68,21.29,16.36,19.9,13.91,53.48,23.85,16.57,33.19,169.81,256.94
23.99,13.54,23.61,14.28,24.47,41.29,16.02,18.84,35.2,132.13,267.3
21.23,17.34,23.51,11.29,20.95,42.8,15.81,16.51,28.03,138.92,247.97
24.99,13.75,21.87,18.08,21.52,49.57,16.63,20.61,36.39,161.08,277.74
18.7,16.78,22.48,21.21,14.97,55.39,25.6,15.47,31.2,175.85,245.43
17.87,21.04,19.89,15.65,17.72,56.13,21.65,14.53,31.21,180.49,231.86
16.52,25.48,17.83,18.15,21.46,41.29,11.46,12.43,24.93,135.82,260.98
13.77,17.64,19.66,20.52,21.21,53.28,14.23,11.63,27.34,170.17,226.14
13.1,22.87,20.43,23.0,18.72,50.45,18.11,9.78,22.89,161.24,247.57
22.48,14.97,19.42,19.83,19.0,42.83,17.06,18.02,30.18,137.04,254.65
24.46,21.76,23.45,21.82,15.41,54.7,19.38,19.73,34.33,174.1,299.96
11.31,25.69,11.07,20.48,26.03,47.0,11.77,9.73,18.18,150.46,209.15
19.94,21.92,17.31,20.54,17.0,54.24,22.09,15.13,37.9,171.44,270.76
16.08,22.38,20.92,23.08,18.39,54.92,19.38,13.89,23.1,170.72,253.29
23.1,16.91,27.17,21.29,21.96,57.81,23.62,18.9,31.37,181.66,294.43
13.91,17.1,18.33,16.49,21.48,43.96,17.76,11.71,25.56,139.57,213.96
22.33,21.0,21.78,21.36,12.95,43.84,14.36,17.84,33.54,144.24,266.79
21.73,22.57,10.82,20.75,23.75,47.45,21.26,17.6,30.25,151.02,268.01
17.67,21.84,18.82,25.44,22.92,57.28,16.61,13.83,30.52,187.58,249.08
17.79,14.48,18.65,13.98,14.48,43.9,19.04,14.51,31.29,142.27,210.42
21.14,18.04,20.49,17.01,14.05,51.37,18.72,16.65,30.44,167.45,244.4
21.88,23.98,26.25,17.4,15.49,48.85,15.5,17.5,27.54,153.17,285.62
20.22,20.54,22.63,17.93,14.64,57.2,26.87,16.18,23.94,180.29,264.25
29.72,13.65,24.97,18.77,17.88,43.51,14.71,23.71,42.95,141.11,299.57
17.85,18.7,26.83,25.7,22.06,53.39,23.75,15.12,27.94,172.19,279.88
21.77,18.0,19.21,24.76,17.31,56.3,17.09,17.69,35.01,182.25,266.11
16.64,17.61,20.13,25.08,16.95,45.1,18.13,12.85,27.33,147.8,231.98
22.43,17.62,21.24,26.05,19.07,47.55,25.65,17.9,33.93,158.96,271.04
15.53,22.5,21.12,22.64,19.24,54.03,19.93,12.4,29.19,170.57,253.86
23.65,25.75,16.74,18.47,19.91,54.42,25.2,18.99,34.62,172.37,280.74
21.98,23.43,25.89,21.54,22.05,42.52,19.33,16.56,32.57,139.64,274.01
20.86,18.33,22.5,22.07,24.04,48.34,19.05,15.51,26.8,156.07,295.15
22.68,16.79,17.03,24.62,18.04,43.11,18.5,18.56,30.64,136.68,252.3
16.3,22.87,21.83,17.87,17.89,66.34,24.93,12.43,28.9,207.68,254.72
20.55,24.33,17.0,25.26,17.23,57.22,25.86,16.01,29.88,182.25,279.25
23.29,30.76,18.71,24.09,18.73,52.74,24.05,18.9,33.74,170.55,294.65
21.58,24.43,25.79,23.66,23.49,54.97,21.73,17.61,31.28,175.53,308.22
18.8,21.81,22.06,18.56,21.01,47.17,18.85,14.99,31.92,152.43,271.34
20.35,24.06,19.06,18.65,17.47,55.79,18.07,16.35,27.22,179.72,258.39
19.04,20.04,24.19,26.2,16.89,50.81,16.74,16.32,34.23,163.53,277.7
23.28,20.93,18.5,17.68,18.55,41.43,18.95,19.05,25.88,133.56,258.18
21.3,25.33,15.71,22.08,22.56,52.81,24.98,16.84,30.54,167.84,281.61
25.94,21.79,17.93,22.58,22.48,46.63,22.61,21.02,36.17,152.69,302.14
22.59,18.11,17.46,19.82,22.55,56.19,18.08,17.63,31.46,178.15,259.5
18.54,21.03,25.11,22.89,18.77,53.93,22.16,14.45,25.95,169.12,257.73
17.13,22.76,23.18,22.27,26.86,55.02,20.76,14.04,24.58,176.39,275.32
19.16,11.81,17.02,17.09,24.81,48.4,19.75,14.04,35.73,154.21,224.43
22.67,25.6,21.11,22.69,22.59,48.0,14.96,17.48,32.57,151.13,294.21
30.7,22.26,22.65,18.63,17.9,55.15,22.67,24.79,43.86,177.52,310.47
23.92,16.31,14.92,21.42,21.94,46.5,19.91,19.68,36.33,147.23,243.98
16.95,18.98,19.73,21.14,21.62,56.81,22.53,13.46,27.51,179.51,264.26
22.87,17.25,23.03,17.52,15.78,53.49,19.52,17.66,30.82,170.68,280.36
21.02,22.13,19.94,18.84,22.68,43.61,17.48,16.47,33.75,140.35,279.86
16.96,22.65,22.21,22.11,19.73,47.07,13.34,12.69,27.59,150.49,241.54
12.15,10.85,9.36,15.96,22.89,56.63,22.28,10.29,16.13,183.48,182.52
15.95,26.49,15.32,17.53,19.69,51.27,15.82,14.19,27.51,160.39,239.65
22.67,20.98,27.06,22.54,29.29,50.62,21.58,18.04,37.17,164.63,297.52
20.41,22.55,22.97,27.85,27.9,49.45,16.09,16.02,29.28,158.67,289.52
28.09,19.81,14.98,14.95,22.45,53.87,21.6,22.54,37.84,175.93,272.18
13.34,25.3,15.11,11.71,20.51,46.68,21.68,11.23,23.54,149.47,218.47
20.93,21.62,19.83,20.57,19.66,50.94,22.45,16.3,25.61,161.32,254.97
27.7,16.4,16.43,13.25,27.94,45.59,19.47,22.17,42.6,145.44,276.5
23.23,21.06,22.41,19.6,18.61,48.95,19.1,18.27,29.66,153.4,292.88
20.15,22.81,27.91,23.07,30.31,49.84,22.55,15.56,26.89,157.61,305.36
16.49,27.7,15.24,18.28,21.36,49.4,23.96,12.76,26.24,156.21,238.1
19.08,20.97,15.83,22.14,22.84,49.96,17.45,16.18,30.14,158.3,266.94
20.38,17.06,17.26,18.48,20.71,52.12,18.58,16.32,31.37,168.71,257.02
18.69,24.53,25.08,16.2,15.7,50.07,21.82,15.29,26.89,162.04,267.67
26.09,18.88,18.48,21.49,24.72,51.29,25.17,21.0,32.33,162.96,290.05
11.84,21.0,20.0,21.77,23.97,46.87,18.09,9.91,16.07,148.56,212.75
18.53,19.04,19.89,18.15,28.33,43.56,23.26,15.42,26.13,139.0,268.81
16.16,22.86,22.22,18.2,19.27,53.73,20.91,12.91,32.24,173.41,240.86
17.11,16.12,25.14,16.87,29.73,44.77,20.24,14.74,27.53,142.06,248.56
15.27,19.96,26.01,19.04,20.88,44.77,16.94,12.64,30.19,147.6,237.56
18.42,18.39,22.18,21.44,23.32,52.78,20.18,14.87,30.38,167.24,246.34
18.54,22.73,20.28,19.28,20.9,51.09,22.1,14.01,26.36,163.62,261.78
17.56,27.58,18.24,16.55,19.13,53.12,22.33,13.79,26.61,174.29,249.0
19.47,21.4,17.22,27.87,28.81,54.33,23.91,15.67,26.35,178.64,261.13
23.31,20.42,24.51,23.2,22.24,47.66,15.28,17.08,32.13,153.17,299.06
20.9,25.72,15.54,19.9,23.85,46.37,16.38,16.45,24.36,147.92,255.02
24.96,11.81,18.17,19.11,18.03,49.83,21.57,19.73,34.68,156.18,255.06
11.11,17.43,18.92,18.77,24.91,42.67,11.45,8.98,22.25,141.53,196.32
21.52,27.78,21.22,23.66,12.47,50.09,20.13,16.1,30.34,159.2,272.37
20.22,13.87,27.09,20.83,18.57,42.59,18.71,16.57,25.16,137.24,275.9
19.33,15.71,21.76,21.17,23.36,49.01,15.62,15.47,24.98,154.98,266.15
16.39,17.71,15.25,22.55,25.36,47.56,19.99,13.47,26.53,150.43,245.75
16.28,25.64,22.59,12.27,22.79,41.55,19.71,12.55,23.54,139.37,239.8
27.3,26.45,12.68,18.98,22.98,51.65,19.38,22.12,40.21,165.02,315.0
27.37,21.56,10.22,24.59,15.12,39.95,9.77,22.05,39.9,131.76,280.36
15.35,32.19,16.51,23.88,10.78,48.36,21.55,11.55,23.9,155.56,246.98
22.18,13.72,15.75,20.87,16.02,50.61,26.0,17.98,37.08,166.33,243.93
18.2,23.33,20.56,19.0,13.84,51.82,17.44,14.61,28.44,169.6,251.05
9.16,19.46,22.09,15.45,15.07,54.15,23.87,8.19,17.01,168.99,191.53
16.38,21.39,16.09,17.91,14.54,41.84,19.68,13.15,23.37,134.76,236.38
21.5,19.7,25.02,22.05,16.22,50.76,25.02,17.36,30.0,164.39,277.53
18.93,23.17,19.43,18.54,14.94,55.06,26.86,14.84,29.56,176.74,269.23
20.78,22.62,19.53,21.03,28.97,55.16,19.04,15.5,32.75,179.88,301.0
16.22,27.4,18.16,22.69,25.22,50.99,16.88,13.29,22.1,165.44,255.82
