id,video,emotion,transcription
681,https://www.instagram.com/reel/DGfd2gZyeOa/?hl=id,Proud," Konsumsi garam berlebihan bisa meningkatkan resiko berbagai penyakit serius, seperti tekanan darah tinggi, jantung, obesitas, bahkan masalah ginjal. Karena itu, kita perlu mulai menerapkan pola hidup sehat dengan mengurangi konsumsi makanan tinggi garam setiap hari. Cara untuk mengontrol asupan garam tanpa membuat rasa masakan atau makanan menjadi hambar, yaitu dengan menggunakan bumbu masakan yang rendah garam. Pilih bumbu masakan yang 25% lebih rendah garam atau natrium, serta dibuat dari daging asli pilihan, bumbu dan rempah-rempah, menghasilkan kaldu yang lezat dengan rasa asin yang lebih ringan dan rasa gurih yang pas."
682,https://www.instagram.com/reel/DGc5DvuyaqN/?hl=id,Surprise," Sakit dan gatanya terasa mulai dari area punggung, pinggang, sampai perut di sisi samping sebelah kiri yang seringkali terasa panas dan bahkan nyeri yang tak tertelahankan seperti tertusuk baku. Gimana ya, gatelnya itu udah ada rasa sakit, ada rasa gatel, ini sampai dua bulan loh, rasanya itu sampai kesarap kita. Ini adalah rasa sakit terburuk yang berat saya rasakan. Saya berharap ini tidak terjadi pada siapa pun. Sebaiknya kita mencegah sebelum terlambat dan jangan biarkan cacar api itu mengganggu momen berharga Anda bersama keluarga. Saya masih tidak menyangka bisa terkena cacar api karena anak saya selalu menjaga kesehatan saya setiap harinya. Jangan menyepelekan cacar api, diskusikan cara penjagahannya dengan dokter Anda."
686,https://www.instagram.com/reel/DLwZD9OS3fI/?igsh=c2huZ2p3enBpaTFx,Trust," Night routine, liat nih, muka aku lagi ngelupas, berarti ini saatnya kita berhenti pake bahan aktif. Hanya pake moist aja. Ya, karena kulit kita tuh gak bisa dipush terus, kalau engga nanti rusak nanti kulitnya, skin barrier rusak, yang ada PR tambah banyak. Eh, stuf dulu. Lalu ini aku pake Glamazing Skin Visioner. Teksturnya kayak gini, kita pake tebal aja dia sebagai sleeping mask. Kuasanya gede banget lagi nih. Jam 22.17 ya. Nih malam hari udah siap-siap tidur kita karena gak boleh begadang nanti malah usah mukanya. Untuk ingredients-nya, ini ada niacinamide ya, terus ada panthenol, lalu dia juga punya centel asiatika dan ada licorice-nya juga. Jadi dia selain bantu untuk menenangkan kulit, dia bantu untuk melembabkan kulit, dia juga bantu untuk mencerahkan. Kita lihat besok pagi. Hai, ini sudah pagi, lihat jam 6.01. Sebenarnya kondisinya ini kulit aku sudah kena air wudu ya, jadi sudah kena air yang tadi malam aku lesin. Dan kalian lihat kondisi glowingnya masih kelihatan, terus kering di sini udah gak ada lagi nih, juga gak ada yang kering-kering lagi. Berarti Glamazing cukup menghidrasi banget, bukan cukup lagi berarti, menghidrasi banget ya. Karena kunci kulit glowing itu cuma dua. Satu, dia permukaannya rata, yang kedua dia terhidrasi dengan baik."
687,https://www.instagram.com/reel/DKWxq93yzSF/?igsh=MWNkOTB5aHlmczZ1Mg==,Proud," Aku mau kasih challenge buat kalian kalau kalian punya uang 100 ribu rupiah Kalian mau beli skincare apa aja Aku duluan ya Pake yang pertama, facial wash Facial washnya kita ambil dari Jetsul Fur aja harganya 17.500 Lalu untuk moistnya Kita pakai Skinfood aja dari Viva Itu 9.738 Mungkin harganya sekitar 10.000 an lah ya Lalu untuk vitamin C nya Itu di harga 20.000 dari produk Viva juga Untuk sunscreen ya Pake Ponds yang SPF 35 Karena aku jarang keluar-keluar cuma di dalam rumah doang Paling malah kelinik itu harganya 21.400 Lalu untuk retinol malam hari dibarangi sama Skinfoodnya Itu di harga 20.900 dari produk Hanasui Kita jumlahkan 99.538 Sekarang kelihatan kalian"
689,https://www.instagram.com/reel/DHXk1LGTQo2/?igsh=MTd2NmhrYWZiMGE2Yw==,Surprise," Power of Derma Express deh, mashaallah, tabarak Allah kalian mau tau saya treatment apa tiap bulan? cek it out! Reglofacial untuk menghilangkan sel kulit mati Radiance Pily mencerahkan dan mengurangi fleck hitam diamkan sejenak untuk lanjut ke treatment selanjutnya Anastasi dulu biar gak kerasa apa-apa saya merasakan kembas di seluruh muka hmmm Nah lanjut Deinaglof untuk memudarkan bekas jerawat dan terakhir Mesolipo untuk menghilangkan lemak ini before dan ini after"
690,https://www.instagram.com/reel/DHkjTIYx70F/?igsh=MWY3am80ZGc2aXdsOQ==,Proud," Emang ada disini yang dirumah juga pakai sunscreen? Atau lagi masak pakai sunscreen? Nggak ngaruh Yang pertama, dirumah itu nggak pakai sunscreen itu nggak masalah banget ya Apalagi kalau kalian tuh susah banget nyari sunscreen yang cocok di muka kalian, nggak usah Tapi kalau kalian mau kelihatan fresh aja ya nggak masalah lah ya pakai sunscreen Tapi itu nggak fungsi juga Satu lagi, kalian masak pakai sunscreen buat apa? Biar fleknya nggak muncul, itu juga nggak ngaruh Kalian harus pakai masker supaya nahan panasnya itu Kalau misalnya sunscreen doang, tetap aja uang panasnya kena muka kan Jadi tetap aja memicu fleknya muncul lagi atau melas maklian muncul lagi Jadi pakai masker ketika masak ya"
691,https://www.instagram.com/reel/DNChSb7z2rm/?igsh=ZHU1a25uazdybm84,Trust," Hai kamu yang lagi cari klinik kecantikan yang sudah siap jalan, fasilitas lengkap, dan punya branding mapan. Kenalin dulu sama klinik kecantikan yang satu ini. Berada di lokasi strategis Tebet, Jakarta Selatan, pusat kota yang ramai dan gampang diakses. Kliniknya sudah beroperasi lengkap dengan ruang perawatan, alat estetik, toilet dan musola, interior modern, bersih dan siap pakai tanpa renovasi besar. Ini bukan cuma tempat perawatan, tapi pulang bisnis kecantikan yang tinggal kamu lanjutkan saja. Cocok banget buat kamu yang mau masuk ke industri estetika tanpa harus mulai dari nol. Tinggal kamu kembangkan saja. Jangan sampai tempat seideal ini diambil orang lain. Kalau kamu tertarik take over klinik ini, langsung DM aku sekarang juga ya. Ingat, kesempatan dia datang dua kali."
692,https://www.instagram.com/reel/DJofVAHTuMI/?igsh=Y2hvdHd0cHluMXFs,Trust," Ikutin aku yuk, cobain treatment di klinik kecantikan hal pertama di Indonesia Madina Skin Clinic, Cabang, Bandar Lampung Kebetulan banget nih lagi ada promo menarik tanpa bikin kantong bolong karena harganya terjangkau Lihat deh, suasananya nyaman, alat-alat yang digunakan canggih serta perawat dan dokternya yang sangat ramah Untuk konsultasi dengan dokter free ya, jadi gak ada biaya lagi Aku pilih treatment Hydro Luxury Facial dan Free VDT Manfaat utamanya untuk menghilangkan sel kulit mati, racun dan kotoran di wajah serta peningkatan hidrasi dan kecerahan kulit Selain itu bisa menyamarkan flag hitam, mengancangkan, mermajakan kulit serta mengurangi garis halus dan kerutan yang ada di wajah Buruan cobain treatment Madina Clinic di Cabang terdekat kalian Apalagi promonya super hemat, jangan ketinggalan ya"
695,https://www.instagram.com/reel/DLj6O_fSaTB/?igsh=MWw2ZjBmNHozbnU2MQ==,Surprise," Kemarin tuh ada yang bilang ternyata orang Indonesia itu bagi mereka itu cantik banget Karena kemarin kan ke Harasa foto kan, foto lah sama Karol Terus aku kayak menunggu dia foto, aku sambil duduk bengong gitu Terus tiba-tiba ada 3 orang, cewek-cewek itu kayak nyamperin aku Terus kayak aku bingungan apa ini, aku sambil duduk terus lihat mereka berdiri gini Apa ini kok tiba-tiba nyamperin aku, terus mereka cuman bilang Hey you're so pretty like a doll kayak gitu, salting lah aku Oh itu di depan toko Prada Duduk tapi ngadep kesana, terus Pak Mega bingung kenapa-kenapa gitu loh Terus Karol juga, yang di Prada Aku nggak tau yang di Prada Yang Jelato tiba-tiba ada yang ngasih dimungkain, orang-orang Prada ternyata mau diperakir Oh iya, nah kalau itu kan ke Harasa Gak tau sih, aku sebenernya nggak tau itu ke Harasa apa Aku pokok intinya kemarin itu pas di Jelato itu ada 2 kejadian Yang pertama tiba-tiba ada orang kayak mau nge-raktir gitu Kayaknya sebelumnya ke Harasta deh Terus habis itu kayak mereka intinya mungkin terkesima dengan kecantikan Indonesia Terus itu kayak mau nge-raktir Jelato gitu, terus habis itu udah kan kita diantrian Terus tiba-tiba ada cowok gitu Terus aku, tiba-tiba dia berhenti di depanku kak Terus habis itu bilang, hey you are so pretty Kayak gitu, kan dia, makasih-makasih gitu kan, lucu banget Ternyata orang Indonesia kecantikan di sini tuh kita laku guys"
698,https://www.instagram.com/reel/DNOC_DOy_BT/?igsh=MWxxOXd5NTlyb3pjMg==,kaget," After break up dari pokoknya kamu galau, mending kesalahan aku ke ABN BABY aja Karena lagi ada event Break up with bad beauty make-over ex ABN BABY Apa aja sih yang bisa kamu ikutin? Yang pertama, kamu bisa ikutan Dumb Your Ex Buang tuh bekas-bekas skincare dan makeup kamu di sini Dan dapetin privis yang menarik Yang kedua, Find My Self and Move On Dengan pembelian produk make-over 300.000 Kamu bisa make up session dan color pinder Biar gak salah lagi, pilih Sage Yang ketiga, Weather Dan Your Ex Challenge Aplu pengalaman eventnya, mention ABN BABY dan pakai headstack Yang terakhir, Thank You Next Kamu bisa ikutan spinwheel gratis dan dapetin produk Cara ikutannya gampang banget Tinggal klik link di bio yang ada di Instagram untuk di-embed Daripada menggalau, you manfaatkan hari mau jadi lebih berwarna Bye"
703,https://www.instagram.com/reel/C-359jxSftg/?igsh=MTF1cGZqaWY5OGFwdg==,Trust," Pertama kali treatment dan hasilnya auto glowing dan kinclong Kali ini aku percaya kan treatment pertama aku di Almira Skincare Purbalinga Disini pelayanannya ramah banget dan juga sudah free snack dan minum loh Sebelum treatment aku diarahkan dulu untuk konsultasi dengan dokter Vani yang cantik dan ramah Dan disarankan untuk treatment skin glow booster plus extra detox Step pertama cleansing dan scrub Fungsinya membersihkan muka dari sisa make up dan juga mengangkat sel kulit mati Lanjut dimasak, jujur ini tuh relax banget loh Step selanjutnya ada detox wajah Ini untuk mengangkat sisa kotoran dan make up yang mengandap di kulit aku Kemudian lanjut di uap ini fungsinya untuk membuka pori-pori Nah ini dia part yang paling aku tunggu-tunggu yaitu ekstraksi ini untuk membersihkan dan mengangkat komedo Setelah di ekstraksi lanjut di hf ini untuk membunuh bakteri dan menutup pori-pori Sebelum skin booster ini di anestesi dulu supaya nggak sakit Part terakhir skin booster DNA Salmon Dan nggak lupa ditutup dengan masker untuk mencerahkan kulit wajah Ini dia hasilnya wajah aku glowing dan bersih banget Di kunjungan pertama kamu udah langsung dapetin free member ya Dan untuk kamu yang transaksi di atas 150 ribu kamu bisa dapet satu stamp tolpoin kan Kumpul lagi banyak promo buruan dateng dan ajakin bestie ya"
713,https://www.instagram.com/reel/DMpkdG3J0bS/?utm_source=ig_web_copy_link,Trust," Lu DM cewe, IG lu gak ada portonya, lu gak bakal di respon, men. Beliau ini sosok dibalik kesuksesan gemonya Prabowo Gibran. Enggak juga sih, banyak yang lain. Tips bagi seorang yang mau membangun personal branding nih, best practice nya apa dulu yang harus mereka lakukan? Masyarakat harus tau bahwa ketika barang kita di ekspor ke Amerika, dapet tarif 19%, itu yang bayar bukan rakyat kita, bukan? Betul, betul. Yang bayar itu di sana. Sana, iya. Sementara itu kalau Amerika ke Indonesia, itu kurang dari 1%. Oh jadi di... Kati tolu sordom ya. Kalau buat ke Indonesia mereka kalau kehilangan Indonesia ya udah gak apa-apa juga. Gak masalah gitu, oke. Kalo orang di sana mikir loh, ini kok Trump kayak begini? Gak, ya. Gak warganya yang dikenai kan. Gak, ya. Blockchain ya. Media kita, Crypto Wave, itu langsung muji Pak Prabowo bilang, ini the only president yang memperhatikan industri ini. Dengan adanya PP kemarin, mereka semua itu happy loh di industri crypto ini. Pasti, download aplikasinya, masukin dulu aja 10 juta ke situ. Itu paling gampang. Kalau udah cuan baru ketagian nanti ya. Kalau udah cuan baru ketagian. Iya gak? Sekarang ada prediksi harga gak dari seorang? Kalau gitu kita ngga berani saya mau nanya sama mas Ketri ya."
714,https://www.instagram.com/reel/DMHdgmJydQG/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Trust," Pada tahun 2019-2020 ini yang waktu QE, interest rate di 0%, itu GXY-nya dam, turun. Nah, sekarang ini karena banyak rumor mau rate cut juga, udah... Udah dam duluan? Iya, mereka sekarang sudah mulai dam duluan. Istilahnya udah price in lah. Iya. Jadi, everyone knows... Istilahnya, ya ini guys, everyone in the market sekarang knows, arahnya kita gonna be 1%. Benar. Either you like it or not, sooner or later, it's gonna happen. Pasti akan terjadi 1%, makanya udah price in. And I know that..."
715,https://www.instagram.com/reel/DLwrr-xSQTm/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Trust," Di era digital ini, kepercayaan dan keamanan menjadi hal yang paling mendasar ketika data menjadi landasan berbagai keputusan dalam kehidupan sehari-hari mulai dari layanan publik hingga aktivitas ekonomi maka kita memerlukan sistem yang mampu menjamin keamanan dan keaslian informasi inilah yang mendorong dunia mulai beralih pada satu bentuk teknologi pencatatan baru yang lebih transparan, lebih efisien, dan lebih tahan terhadap manipulasi teknologi itu dikenal sebagai blockchain blockchain itu ibarat buku kas bersama setiap kali ada transaksi atau aktivitas, catatannya langsung masuk ke dalam buku itu tapi bedanya, buku ini tidak bisa dihapus, tidak bisa diubah, dan bisa dilihat oleh semua yang ikut mencatat tidak ada satu orang pun yang bisa sembunyi-sembunyi memanipulasi data, semua transparan, semua tercatat, semua ikut menjaga inilah yang disebut teknologi pencatatan yang aman, transparan, efisien, dan terdesentralisasi"
716,https://www.instagram.com/reel/DLH8CjbJ_we/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Trust," Jadi, duit betting di Viva World Cup itu cuma... Yo, guys! Balik lagi. Hari ini kita mau bahas tema yang paling banyak di-request oleh follower di Drift. Yaitu apakah biala dunia mempengaruhi likuiditas crypto? Saya pernah bilang di beberapa kali di podcast ya, my trading size is so big. Jadi, kalau saya mengambil sebuah keputusan, itu nggak boleh based on feeling, tapi based on data. Jadi, duit betting di Viva World Cup itu cuma 3,5%-nya market cap crypto. Jadi, kalau dibilang, apa tanggapnya? It doesn't matter. It is so small, it cannot move the market."
717,https://www.instagram.com/reel/DKVtuX8Stpq/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Trust," Trading itu loh gampang, tinggal beli waktu dibawah, terus kalau naik ya tinggal dijual. Kamu kok bisa rungkat?"
718,https://www.instagram.com/reel/DM5E9Dox3na/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Fear," kalau di runut, dari bawah sampai atas mengenai trading apa segala macamnya gitu ya urutannya dari bawah ke atas, yang bawah itu paling rendah lah berarti forex luar biasa paling bawah? paling bawah atasnya? atasnya bitcoin crypto, ya bitcoin, jangan crypto lah bitcoin crypto terlalu luas ya? ya bitcoin atasnya lagi? atas lagi, mas atasnya lagi? mas dan US dollar ya atasnya lagi, saya saham saham itu multiplier kalau mengamankan itu, mas sama US dollar memang ada 2 game ya? pengamanan sama... karena cara cari uang dan cara defensif kan beda spending dan saving ya lu tinggal pilih lah spending nya lu kayak gimana, saving nya lu kayak gimana tapi kalau belum kaya harus agresif jadi kebanyakan orang masih miskin, terus dia takut agresif justru sama nih, kita main bola kalau kita masih kekurangan angka kita kan harus agresif, nyerangnya begitu udah ngegold 1-2, kita mainnya defensif keuangan juga sama, kalau lu masih miskin lu harus agresif harus kerja terus, jangan tidur lu kalau lu belum sukses jangan tidur kerja terus tidur nanti tunggu mati"
719,https://www.instagram.com/reel/DLH7YTlhqpJ/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Trust," saya ingin garis bawahi salah satu proyek infrastruktur yang sangat strategis, sangat vital bagi kita, merupakan suatu mega project, tapi harus kita laksanakan adalah Giant Sea Wall, Tanggul Laut Pante Utara Jawa. Proyek ini berada dalam perencanaan Bapenas sejak tahun 95. Bayangkan, 30 tahun lalu, kalau tidak salah, 30 tahun lalu. Tapi kita tidak berkecil hati. Sekarang tidak ada lagi penundaan. Sudah tidak perlu lagi banyak bicara. Kita akan kerjakan itu. Segera sudah berusaha sekalian. Proyek ini menyangkut jarak yang tidak pendek, kalau tidak salah sekitar 500 km. Dari Banten sampai ke Jauh Timur ke Gerisik, 500 km. Dan perkiraan biaya yang dibutuhkan 80 miliar dolar. Dan waktu perkiraan untuk di Teluk Jakarta saja, kemungkinan 8 sampai 10 tahun. Kalau sampai ke Jauh Timur, mungkin membutuhkan waktu 20 tahun."
